CD4	CD8	Monocyte	Neutrophil	naive_B_cell	NK_cell	memory_B_cell	Plasmocyte	Platelet	Macrophage
CES1	0.0111268939393939	0.0625222024866785	0.306404792786116	0.0134815515610218	0.00357302367128182	0.0276976341604155	0.00936768149882904	0.0942622950819672	0.0167364016736402	0.0102459016393443
CFD	0.045217803030303	0.0238010657193606	0.752702118460873	0.588457899716178	0.00625279142474319	0.0239469128678592	0.0163934426229508	0.153688524590164	0.0251046025104603	0.598360655737705
CFH	0.0298295454545455	0.0344582593250444	0.00216169476869866	0.000473036896877956	0.000446627958910228	0.00634737449509521	0.00117096018735363	0.00204918032786885	0.0167364016736402	0.00409836065573771
CFL1P1	0.0291193181818182	0.0131438721136767	0.00148230498425051	0.000827814569536424	0.00893255917820455	0.00490478938257357	0.0140515222482436	0.0327868852459016	0.00418410041841004	0.00204918032786885
CFP	0.0120738636363636	0.00213143872113677	0.141560125995924	0.148651844843898	0.000893255917820456	0.00375072129255626	0.00117096018735363	0.00819672131147541	0.0125523012552301	0.485655737704918
CHRM3-AS2	0.329545454545455	0.0841918294849023	0.00191464393799024	0.000827814569536424	0.00133988387673068	0.0427005193306405	0.00468384074941452	0.00204918032786885	0.0125523012552301	0.00204918032786885
CHST2	0.0267518939393939	0.185790408525755	0.0722623679822123	0.0286187322611164	0.0580616346583296	0.423254472013849	0.125292740046838	0.442622950819672	0.0794979079497908	0.0286885245901639
CIITA	0.00852272727272727	0.0131438721136767	0.168859242789204	0.00224692526017029	0.380527020991514	0.0173110213502597	0.455503512880562	0.0204918032786885	0.00418410041841004	0.129098360655738
CISH	0.28125	0.0845470692717584	0.0365635229448459	0.0114711447492904	0.000893255917820456	0.0213502596653203	0.00234192037470726	0.00819672131147541	0.0167364016736402	0.0184426229508197
CKAP4	0.0596590909090909	0.0401420959147425	0.525477116916806	0.625709555345317	0.0339437248771773	0.0389497980380842	0.144028103044496	0.747950819672131	0.0418410041841004	0.120901639344262
CLCF1	0.00497159090909091	0.0206039076376554	0.0252609474399358	0.00118259224219489	0.0218847699866012	0.00778995960761685	0.022248243559719	0.00204918032786885	0.00418410041841004	0.0163934426229508
CLEC12A	0.00757575757575758	0.0184724689165187	0.767216354764993	0.635406811731315	0.00893255917820455	0.0297172533179458	0.0117096018735363	0.0327868852459016	0.0376569037656904	0.399590163934426
CLEC4D	0.00473484848484848	0.013854351687389	0.230560187758631	0.311731315042573	0.00133988387673068	0.0155799192152337	0.00234192037470726	0.0122950819672131	0.0167364016736402	0.0573770491803279
CLEC4E	0.0087594696969697	0.0266429840142096	0.693409919090853	0.765137180700095	0.00714604734256364	0.0320253894979804	0.0105386416861827	0.0327868852459016	0.0334728033472803	0.418032786885246
CLEC7A	0.00757575757575758	0.0198934280639432	0.902661972700883	0.519749290444655	0.00759267530147387	0.0274091171379111	0.0152224824355972	0.0737704918032787	0.0334728033472803	0.680327868852459
CLECL1	0.0236742424242424	0.027708703374778	0.0271138286702489	0.000473036896877956	0.0236712818222421	0.00663589151759954	0.38056206088993	0.366803278688525	0.00418410041841004	0.00409836065573771
CLIC3	0.0383522727272727	0.456483126110124	0.0137113211043172	0.00248344370860927	0.0165252344796784	0.791402192729371	0.0175644028103044	0.0922131147540984	0.0209205020920502	0.00204918032786885
CLU	0.10061553030303	0.16696269982238	0.633870668890124	0.087275307473983	0.0991514068780706	0.164166185804963	0.0843091334894614	0.19672131147541	0.912133891213389	0.364754098360656
CMC1	0.15625	0.615275310834813	0.24958310172318	0.0311021759697256	0.0777132648503796	0.752452394691287	0.128805620608899	0.522540983606557	0.0920502092050209	0.118852459016393
CMTM5	0.0255681818181818	0.0348134991119005	0.0681860292755234	0.0271996215704825	0.0209915140687807	0.0429890363531448	0.022248243559719	0.0676229508196721	0.870292887029289	0.0122950819672131
CMTM7	0.265388257575758	0.120426287744227	0.549255759372491	0.118732261116367	0.155873157659669	0.051067512983266	0.266978922716628	0.379098360655738	0.0585774058577406	0.387295081967213
CMTM8	0.125	0.0159857904085258	0.0308195911308752	0.00508514664143803	0.00401965163019205	0.00836699365262551	0.00117096018735363	0.0307377049180328	0.00418410041841004	0.0122950819672131
CNTLN	0.00284090909090909	0.00603907637655417	0.266197270088321	0.0765137180700095	0.00178651183564091	0.00980957876514714	0.00702576112412178	0.0655737704918033	0.0460251046025105	0.0963114754098361
COILP1	0.00307765151515152	0.00497335701598579	0.000555864369093941	0.0033112582781457	0.000893255917820456	0.00144258511252164	0.00117096018735363	0.00614754098360656	0.00418410041841004	0.00204918032786885
COL4A3	0.000710227272727273	0.00355239786856128	0.0012970168612192	0.000473036896877956	0.0120589548905761	0.000865551067512983	0.146370023419204	0.182377049180328	0.00418410041841004	0.00204918032786885
COL4A4	0.00591856060606061	0.00817051509769094	0.00148230498425051	0.000591296121097446	0.029477445288075	0.00980957876514714	0.207259953161593	0.35655737704918	0.00418410041841004	0.00204918032786885
COL6A2	0.0577651515151515	0.131438721136767	0.0013587795688963	0.000709555345316935	0.00446627958910228	0.134448932487017	0.00468384074941452	0.014344262295082	0.00418410041841004	0.00204918032786885
COLGALT2	0.00189393939393939	0.0291296625222025	0.00111172873818788	0.000473036896877956	0.000446627958910228	0.0363531448355453	0.00117096018735363	0.00204918032786885	0.00418410041841004	0.00204918032786885
COLQ	0.0120738636363636	0.077797513321492	0.0067938978444815	0.000473036896877956	0.00178651183564091	0.126947489901904	0.00585480093676815	0.0245901639344262	0.00836820083682008	0.00409836065573771
COMMD6	0.908143939393939	0.795737122557726	0.870792415539497	0.32166508987701	0.763287181777579	0.730236583958454	0.903981264637002	0.709016393442623	0.271966527196653	0.831967213114754
CORO1A	0.872869318181818	0.876376554174067	0.908838243468594	0.879848628192999	0.687360428762841	0.902769763416042	0.884074941451991	0.915983606557377	0.251046025104602	0.903688524590164
CORO2A	0.0970643939393939	0.0614564831261101	0.128034093014638	0.0711920529801325	0.0263510495757034	0.0279861511829198	0.0374707259953162	0.014344262295082	0.00418410041841004	0.0594262295081967
COTL1	0.651751893939394	0.315452930728242	0.990117966771663	0.927743614001892	0.463153193389906	0.173398730525101	0.802107728337237	0.790983606557377	0.828451882845188	0.997950819672131
COX19	0.320549242424242	0.328952042628774	0.378790686183682	0.0805345316934721	0.243412237606074	0.313618003462204	0.311475409836066	0.487704918032787	0.0794979079497908	0.125
CPD	0.0991950757575758	0.202486678507993	0.487678339818418	0.615421002838221	0.0419830281375614	0.247547605308713	0.031615925058548	0.237704918032787	0.0418410041841004	0.137295081967213
CPNE5	0.00591856060606061	0.00568383658969805	0.0162435921190785	0.0542809839167455	0.084412684234033	0.00634737449509521	0.373536299765808	0.684426229508197	0.158995815899582	0.00204918032786885
CPVL	0.00402462121212121	0.00532859680284192	0.787783336421469	0.00224692526017029	0.000446627958910228	0.0115406809001731	0.00117096018735363	0.0348360655737705	0.0167364016736402	0.579918032786885
CREBZF	0.356534090909091	0.396447602131439	0.238527577048978	0.0504966887417219	0.324251898168825	0.39469128678592	0.401639344262295	0.524590163934426	0.0502092050209205	0.122950819672131
CREG1	0.0714962121212121	0.0539964476021314	0.770613303687234	0.103713339640492	0.0290308173291648	0.0487593768032314	0.0362997658079625	0.315573770491803	0.359832635983264	0.567622950819672
CRIP1	0.575284090909091	0.497690941385435	0.452905935396208	0.0153736991485336	0.125055828494864	0.470571263704559	0.531615925058548	0.729508196721312	0.0209205020920502	0.401639344262295
CRTAM	0.0359848484848485	0.126110124333925	0.0476190476190476	0.000473036896877956	0.000446627958910228	0.0608770917484132	0.00117096018735363	0.0122950819672131	0.00418410041841004	0.0307377049180328
CRTAP	0.175899621212121	0.153108348134991	0.743005373355568	0.03240302743614	0.118803037070121	0.11598384304674	0.17096018735363	0.377049180327869	0.221757322175732	0.676229508196721
CSF2RB	0.0101799242424242	0.00959147424511545	0.267308998826509	0.562677388836329	0.0178651183564091	0.0141373341027121	0.0644028103044497	0.483606557377049	0.0292887029288703	0.0901639344262295
CSF3R	0.0819128787878788	0.0966252220248668	0.849731332221605	0.961329233680227	0.0835194283162126	0.112521638776688	0.117096018735363	0.391393442622951	0.142259414225941	0.629098360655738
CST3	0.111505681818182	0.253996447602131	0.98869742449509	0.282639545884579	0.165252344796784	0.348528563185228	0.190866510538642	0.491803278688525	0.849372384937239	1
CST7	0.196732954545455	0.884191829484902	0.156444938546106	0.81244087038789	0.0491290754801251	0.974899019042124	0.0573770491803279	0.258196721311475	0.414225941422594	0.0245901639344262
CSTA	0.0113636363636364	0.0319715808170515	0.923908344141807	0.552152317880795	0.00178651183564091	0.0403923831506059	0.00117096018735363	0.0573770491803279	0.0292887029288703	0.80327868852459
CSTB	0.643702651515151	0.533214920071048	0.866160212463714	0.584318826868496	0.331397945511389	0.461050201961916	0.522248243559719	0.743852459016393	0.192468619246862	0.807377049180328
CTC-510F12.4	0.00331439393939394	0.00497335701598579	0.0972145018837626	0.313978240302744	0.00312639571237159	0.00923254472013849	0.00234192037470726	0.00409836065573771	0.00418410041841004	0.00409836065573771
CTD-2287O16.1	0.124289772727273	0.0348134991119005	0.0253227101476129	0.00130085146641438	0.0477891916033944	0.0147143681477207	0.0679156908665105	0.0225409836065574	0.00418410041841004	0.00204918032786885
CTD-2313F11.1	0.0153882575757576	0.030550621669627	0.0013587795688963	0.000118259224219489	0.000446627958910228	0.0109636468551645	0.00117096018735363	0.00204918032786885	0.00418410041841004	0.00204918032786885
CTLA4	0.153409090909091	0.0518650088809947	0.000741152492125255	0.000118259224219489	0.00133988387673068	0.00173110213502597	0.00234192037470726	0.00819672131147541	0.00418410041841004	0.00204918032786885
CTSB	0.249526515151515	0.124333925399645	0.963189426224446	0.276017029328288	0.152746761947298	0.129544143104443	0.259953161592506	0.411885245901639	0.251046025104602	0.987704918032787
CTSH	0.122869318181818	0.0689165186500888	0.783583472299426	0.145104068117313	0.301473872264404	0.0372186959030583	0.558548009367681	0.782786885245902	0.0125523012552301	0.633196721311475
CTSW	0.319839015151515	0.816696269982238	0.0400222345747638	0.00674077578051088	0.0214381420276909	0.938257357184074	0.0281030444964871	0.10655737704918	0.460251046025105	0.0122950819672131
CUEDC1	0.000473484848484848	0.00213143872113677	0.128466431968377	0.0238883632923368	0.00133988387673068	0.00605885747259088	0.00351288056206089	0.00409836065573771	0.00418410041841004	0.0491803278688525
CX3CR1	0.00804924242424242	0.259680284191829	0.132913346921129	0.00934247871333964	0.00178651183564091	0.433929601846509	0.00234192037470726	0.00409836065573771	0.00418410041841004	0.0840163934426229
CXCL1	0.00355113636363636	0.0063943161634103	0.0536717929714039	0.222563859981079	0.000893255917820456	0.00952106174264282	0.00234192037470726	0.0163934426229508	0.0209205020920502	0.00204918032786885
CXCL8	0.00970643939393939	0.0269982238010657	0.193502563152369	0.164025543992431	0.0102724430549352	0.0328909405654934	0.0163934426229508	0.0901639344262295	0.0334728033472803	0.00204918032786885
CXCR3	0.0906723484848485	0.104440497335702	0.000247050830708418	0.000118259224219489	0.00178651183564091	0.0285631852279284	0.0831381733021077	0.260245901639344	0.00418410041841004	0.00204918032786885
CXCR6	0.0184659090909091	0.0351687388987567	0.000185288123031314	0.000118259224219489	0.000446627958910228	0.00548182342758223	0.00117096018735363	0.00204918032786885	0.00418410041841004	0.00204918032786885
CXXC5	0.0158617424242424	0.271758436944938	0.259588660366871	0.00201040681173132	0.533720410897722	0.507789959607617	0.718969555035129	0.733606557377049	0.0334728033472803	0.108606557377049
CYB561	0.0741003787878788	0.0682060390763766	0.0282873201161139	0.00177388836329234	0.00580616346583296	0.0248124639353722	0.00819672131147541	0.0778688524590164	0.0251046025104603	0.0225409836065574
CYB5B	0.206439393939394	0.256483126110124	0.211784324624792	0.0193945127719962	0.112996873604288	0.316503173687248	0.194379391100703	0.436475409836066	0.0878661087866109	0.102459016393443
CYBB	0.0144412878787879	0.0348134991119005	0.961521833117164	0.205771050141911	0.396605627512282	0.0429890363531448	0.542154566744731	0.387295081967213	0.0543933054393305	0.852459016393443
CYFIP2	0.487215909090909	0.509058614564831	0.188376258415169	0.272705771050142	0.349709691826708	0.510963646855164	0.44847775175644	0.55327868852459	0.0292887029288703	0.0922131147540984
CYP4F29P	0.00355113636363636	0.01101243339254	0.000370576246062627	0.000118259224219489	0.00357302367128182	0.0328909405654934	0.00468384074941452	0.00204918032786885	0.00418410041841004	0.00204918032786885
CYP4F3	0.0127840909090909	0.0255772646536412	0.0642949786918658	0.529919583727531	0.0138454667262171	0.0248124639353722	0.0140515222482436	0.0655737704918033	0.0209205020920502	0.00614754098360656
CYSTM1	0.0651041666666667	0.0671403197158082	0.349144586498672	0.90042573320719	0.0531487271103171	0.0473167916907098	0.120608899297424	0.354508196721311	0.0376569037656904	0.176229508196721
DAAM1	0.115293560606061	0.0880994671403197	0.138966092273485	0.0139545884578997	0.121482804823582	0.106174264281593	0.331381733021077	0.399590163934426	0.410041841004184	0.0471311475409836
DAB2	0.00733901515151515	0.088809946714032	0.196220122290161	0.0114711447492904	0.0107190710138455	0.211194460473168	0.0152224824355972	0.0225409836065574	0.456066945606695	0.0922131147540984
DBN1	0.0194128787878788	0.0589698046181172	0.0161200667037243	0.0101702932828761	0.00446627958910228	0.0282746682054241	0.00117096018735363	0.0307377049180328	0.263598326359833	0.00204918032786885
DCAF12	0.0890151515151515	0.0781527531083481	0.353097399790007	0.102175969725639	0.000893255917820456	0.0868436237738027	0.00234192037470726	0.381147540983607	0.112970711297071	0.14344262295082
DCAF5	0.242897727272727	0.318294849023091	0.2355012043728	0.0733207190160833	0.136221527467619	0.314195037507213	0.193208430913349	0.389344262295082	0.0753138075313808	0.0942622950819672
DDX24	0.750236742424242	0.747069271758437	0.487925390649126	0.0560548722800378	0.581956230460027	0.679457587997692	0.706088992974239	0.848360655737705	0.234309623430962	0.336065573770492
DDX3Y	0.040719696969697	0.0486678507992895	0.102773145574702	0.150780510879849	0.133541759714158	0.0680900173110214	0.194379391100703	0.221311475409836	0.0627615062761506	0.00204918032786885
DDX5	0.976799242424242	0.990408525754885	0.965474646408499	0.845435193945128	0.956677087985708	0.985285631852279	0.964871194379391	0.979508196721312	0.271966527196653	0.793032786885246
DENND10	0.210464015151515	0.165541740674956	0.627385584584028	0.313978240302744	0.0687807056721751	0.165031736872475	0.110070257611241	0.448770491803279	0.096234309623431	0.655737704918033
DGKA	0.534801136363636	0.208170515097691	0.160583039960472	0.108207190160833	0.199196069673962	0.141084824004616	0.234192037470726	0.163934426229508	0.0209205020920502	0.0901639344262295
DGKH	0.114346590909091	0.063943161634103	0.0979556543758878	0.120742667928098	0.00580616346583296	0.0170225043277553	0.00585480093676815	0.0573770491803279	0.0543933054393305	0.0225409836065574
